 57.500000 107.010000 3000.000000  14.600000 54.277548 17.638676 0.039347 
 57.500000 107.010000 3000.000000  15.500000 57.869444 16.614495 0.039347 
 57.500000 107.010000 3000.000000  16.400000 61.461341 15.702724 0.039347 
 57.500000 107.010000 3000.000000  17.300000 65.053237 14.885819 0.039347 
 57.500000 107.010000 3000.000000  18.200000 68.645134 14.149707 0.039347 
 57.500000 107.010000 3000.000000  19.100000 72.237030 13.482967 0.039347 
 57.500000 107.010000 3000.000000  20.000000 75.828927 12.876234 0.039347 
 57.500000 110.000000 3000.000000  11.000000 43.089375 22.936527 0.000000 
 57.500000 110.000000 3000.000000  12.800000 50.845463 19.711078 0.000000 
 57.500000 110.000000 3000.000000  13.700000 54.723506 18.416189 0.000000 
 57.500000 110.000000 3000.000000  14.600000 58.601550 17.280945 0.000000 
 57.500000 110.000000 3000.000000  15.500000 62.479594 16.277535 0.000000 
 57.500000 110.000000 3000.000000  16.400000 66.357638 15.384256 0.000000 
 57.500000 110.000000 3000.000000  17.300000 70.235681 14.583919 0.000000 
 57.500000 110.000000 3000.000000  18.200000 74.113725 13.862736 0.000000 
 57.500000 110.000000 3000.000000  19.100000 77.991769 13.209518 0.000000 
 57.500000 110.000000 3000.000000  20.000000 81.869813 12.615090 0.000000 
 60.000000  80.100000 1000.000000  11.000000 13.798449 84.382004 0.000000 
 60.000000  80.100000 1200.000000  11.000000 13.798449 70.318337 0.000850 
 60.000000  80.100000 1200.000000  11.900000 15.040309 65.000143 0.000850 
 60.000000  80.100000 1200.000000  12.800000 16.282170 60.429821 0.000850 
 60.000000  80.100000 1200.000000  13.700000 17.524030 56.459978 0.000850 
 60.000000  80.100000 1200.000000  15.500000 20.007751 49.903336 0.000850 
 60.000000  80.100000 1400.000000  11.000000 13.798449 60.272860 0.167658 
 60.000000  80.100000 1400.000000  11.900000 15.040309 55.714408 0.167658 
 60.000000  80.100000 1400.000000  13.700000 17.524030 48.394267 0.167658 
 60.000000  80.100000 1600.000000  11.000000 13.798449 52.738753 0.334467 
 60.000000  80.100000 1600.000000  11.900000 15.040309 48.750107 0.334467 
 60.000000  80.100000 1600.000000  12.800000 16.282170 45.322366 0.334467 
 60.000000  80.100000 1600.000000  13.700000 17.524030 42.344984 0.334467 
 60.000000  80.100000 1600.000000  14.600000 18.765891 39.734677 0.334467 
 60.000000  80.100000 1600.000000  15.500000 20.007751 37.427502 0.334467 
 60.000000  80.100000 1600.000000  16.400000 21.249611 35.373554 0.334467 
 60.000000  80.100000 1600.000000  18.200000 23.733332 31.875070 0.334467 
 60.000000  80.100000 1800.000000  11.000000 13.798449 46.878891 0.501275 
 60.000000  80.100000 1800.000000  11.900000 15.040309 43.333429 0.501275 
 60.000000  80.100000 1800.000000  12.800000 16.282170 40.286547 0.501275 
 60.000000  80.100000 1800.000000  13.700000 17.524030 37.639986 0.501275 
 60.000000  80.100000 1800.000000  15.500000 20.007751 33.268891 0.501275 
 60.000000  80.100000 2000.000000  11.000000 13.798449 42.191002 0.668083 
 60.000000  80.100000 2000.000000  11.900000 15.040309 39.000086 0.668083 
 60.000000  80.100000 2000.000000  12.800000 16.282170 36.257892 0.668083 
 60.000000  80.100000 2000.000000  13.700000 17.524030 33.875987 0.668083 
 60.000000  80.100000 2000.000000  14.600000 18.765891 31.787741 0.668083 
 60.000000  80.100000 2000.000000  17.300000 22.491472 26.826649 0.668083 
 60.000000  80.100000 2200.000000  11.000000 13.798449 38.355456 0.834892 
 60.000000  80.100000 2200.000000  11.900000 15.040309 35.454624 0.834892 
 60.000000  80.100000 2200.000000  12.800000 16.282170 32.961720 0.834892 
 60.000000  80.100000 2200.000000  15.500000 20.007751 27.220001 0.834892 
 60.000000  80.100000 2200.000000  16.400000 21.249611 25.726221 0.834892 
 60.000000  80.100000 2200.000000  19.100000 24.975193 22.089530 0.834892 
 60.000000  80.100000 2400.000000  11.000000 13.798449 35.159168 1.001700 
 60.000000  80.100000 2400.000000  11.900000 15.040309 32.500072 1.001700 
 60.000000  80.100000 2400.000000  12.800000 16.282170 30.214910 1.001700 
 60.000000  80.100000 2400.000000  15.500000 20.007751 24.951668 1.001700 
 60.000000  80.100000 2400.000000  16.400000 21.249611 23.582369 1.001700 
 60.000000  80.100000 2600.000000  11.000000 13.798449 32.454617 1.168508 
 60.000000  80.100000 2600.000000  11.900000 15.040309 30.000066 1.168508 
 60.000000  80.100000 2600.000000  12.800000 16.282170 27.890686 1.168508 
 60.000000  80.100000 2600.000000  13.700000 17.524030 26.058452 1.168508 
 60.000000  80.100000 2600.000000  14.600000 18.765891 24.452109 1.168508 
 60.000000  80.100000 2600.000000  15.500000 20.007751 23.032309 1.168508 
 60.000000  80.100000 2600.000000  16.400000 21.249611 21.768341 1.168508 
 60.000000  80.100000 2600.000000  18.200000 23.733332 19.615428 1.168508 
 60.000000  80.100000 2600.000000  19.100000 24.975193 18.691141 1.168508 
 60.000000  80.100000 2800.000000  11.000000 13.798449 30.136430 1.335317 
 60.000000  80.100000 2800.000000  11.900000 15.040309 27.857204 1.335317 
 60.000000  80.100000 2800.000000  12.800000 16.282170 25.898495 1.335317 
 60.000000  80.100000 2800.000000  13.700000 17.524030 24.197134 1.335317 
 60.000000  80.100000 2800.000000  14.600000 18.765891 22.705529 1.335317 
 60.000000  80.100000 2800.000000  15.500000 20.007751 21.387144 1.335317 
 60.000000  80.100000 2800.000000  16.400000 21.249611 20.213459 1.335317 
 60.000000  80.100000 2800.000000  17.300000 22.491472 19.161892 1.335317 
 60.000000  80.100000 2800.000000  18.200000 23.733332 18.214326 1.335317 
 60.000000  80.100000 2800.000000  19.100000 24.975193 17.356059 1.335317 
 60.000000  80.100000 2800.000000  20.000000 26.217053 16.575037 1.335317 
 60.000000  80.100000 3000.000000  11.000000 13.798449 28.127335 1.502125 
 60.000000  80.100000 3000.000000  11.900000 15.040309 26.000057 1.502125 
 60.000000  80.100000 3000.000000  12.800000 16.282170 24.171928 1.502125 
 60.000000  80.100000 3000.000000  13.700000 17.524030 22.583991 1.502125 
 60.000000  80.100000 3000.000000  14.600000 18.765891 21.191828 1.502125 
 60.000000  80.100000 3000.000000  15.500000 20.007751 19.961334 1.502125 
 60.000000  80.100000 3000.000000  16.400000 21.249611 18.865895 1.502125 
 60.000000  80.100000 3000.000000  17.300000 22.491472 17.884432 1.502125 
 60.000000  80.100000 3000.000000  18.200000 23.733332 17.000037 1.502125 
 60.000000  80.100000 3000.000000  19.100000 24.975193 16.198989 1.502125 
 60.000000  80.100000 3000.000000  20.000000 26.217053 15.470034 1.502125 
 60.000000  83.090000 1400.000000  11.000000 16.189346 58.907001 0.018290 
 60.000000  83.090000 1400.000000  11.900000 17.646387 54.451849 0.018290 
 60.000000  83.090000 1400.000000  12.800000 19.103428 50.623204 0.018290 
 60.000000  83.090000 1400.000000  13.700000 20.560469 47.297592 0.018290 
 60.000000  83.090000 1400.000000  14.600000 22.017510 44.381987 0.018290 
 60.000000  83.090000 1400.000000  17.300000 26.388633 37.455318 0.018290 
 60.000000  83.090000 1600.000000  11.000000 16.189346 51.543626 0.163760 
 60.000000  83.090000 1600.000000  11.900000 17.646387 47.645368 0.163760 
 60.000000  83.090000 1600.000000  12.800000 19.103428 44.295303 0.163760 
 60.000000  83.090000 1600.000000  13.700000 20.560469 41.385393 0.163760 
 60.000000  83.090000 1600.000000  14.600000 22.017510 38.834238 0.163760 
 60.000000  83.090000 1800.000000  11.000000 16.189346 45.816556 0.309231 
 60.000000  83.090000 1800.000000  11.900000 17.646387 42.351438 0.309231 
 60.000000  83.090000 1800.000000  12.800000 19.103428 39.373603 0.309231 
 60.000000  83.090000 1800.000000  13.700000 20.560469 36.787016 0.309231 
 60.000000  83.090000 2000.000000  11.000000 16.189346 41.234900 0.454701 
 60.000000  83.090000 2000.000000  13.700000 20.560469 33.108314 0.454701 
 60.000000  83.090000 2000.000000  14.600000 22.017510 31.067391 0.454701 
 60.000000  83.090000 2000.000000  17.300000 26.388633 26.218723 0.454701 
 60.000000  83.090000 2200.000000  11.000000 16.189346 37.486273 0.600171 
 60.000000  83.090000 2200.000000  11.900000 17.646387 34.651177 0.600171 
 60.000000  83.090000 2200.000000  12.800000 19.103428 32.214766 0.600171 
 60.000000  83.090000 2200.000000  13.700000 20.560469 30.098467 0.600171 
 60.000000  83.090000 2200.000000  15.500000 23.474551 26.603162 0.600171 
 60.000000  83.090000 2400.000000  11.000000 16.189346 34.362417 0.745641 
 60.000000  83.090000 2400.000000  11.900000 17.646387 31.763579 0.745641 
 60.000000  83.090000 2400.000000  12.800000 19.103428 29.530202 0.745641 
 60.000000  83.090000 2400.000000  14.600000 22.017510 25.889492 0.745641 
 60.000000  83.090000 2400.000000  17.300000 26.388633 21.848936 0.745641 
 60.000000  83.090000 2600.000000  11.000000 16.189346 31.719154 0.891111 
 60.000000  83.090000 2600.000000  11.900000 17.646387 29.320227 0.891111 
 60.000000  83.090000 2600.000000  12.800000 19.103428 27.258648 0.891111 
 60.000000  83.090000 2600.000000  13.700000 20.560469 25.467934 0.891111 
 60.000000  83.090000 2600.000000  14.600000 22.017510 23.897993 0.891111 
 60.000000  83.090000 2600.000000  15.500000 23.474551 22.510368 0.891111 
 60.000000  83.090000 2600.000000  17.300000 26.388633 20.168248 0.891111 
 60.000000  83.090000 2600.000000  18.200000 27.845675 19.170917 0.891111 
 60.000000  83.090000 2600.000000  20.000000 30.759757 17.445535 0.891111 
 60.000000  83.090000 2800.000000  11.000000 16.189346 29.453500 1.036581 
 60.000000  83.090000 2800.000000  11.900000 17.646387 27.225925 1.036581 
 60.000000  83.090000 2800.000000  12.800000 19.103428 25.311602 1.036581 
 60.000000  83.090000 2800.000000  13.700000 20.560469 23.648796 1.036581 
 60.000000  83.090000 2800.000000  14.600000 22.017510 22.190993 1.036581 
 60.000000  83.090000 2800.000000  15.500000 23.474551 20.902484 1.036581 
 60.000000  83.090000 2800.000000  17.300000 26.388633 18.727659 1.036581 
 60.000000  83.090000 2800.000000  18.200000 27.845675 17.801566 1.036581 
 60.000000  83.090000 2800.000000  19.100000 29.302716 16.962749 1.036581 
 60.000000  83.090000 2800.000000  20.000000 30.759757 16.199425 1.036581 
 60.000000  83.090000 3000.000000  11.000000 16.189346 27.489934 1.182051 
 60.000000  83.090000 3000.000000  11.900000 17.646387 25.410863 1.182051 
 60.000000  83.090000 3000.000000  12.800000 19.103428 23.624162 1.182051 
 60.000000  83.090000 3000.000000  13.700000 20.560469 22.072209 1.182051 
 60.000000  83.090000 3000.000000  14.600000 22.017510 20.711594 1.182051 
 60.000000  83.090000 3000.000000  15.500000 23.474551 19.508985 1.182051 
 60.000000  83.090000 3000.000000  17.300000 26.388633 17.479149 1.182051 
 60.000000  83.090000 3000.000000  18.200000 27.845675 16.614795 1.182051 
 60.000000  83.090000 3000.000000  19.100000 29.302716 15.831899 1.182051 
 60.000000  83.090000 3000.000000  20.000000 30.759757 15.119464 1.182051 
 60.000000  86.080000 1600.000000  11.000000 18.667855 50.391459 0.032325 
 60.000000  86.080000 1600.000000  11.900000 20.347962 46.580340 0.032325 
 60.000000  86.080000 1600.000000  12.800000 22.028069 43.305160 0.032325 
 60.000000  86.080000 1600.000000  13.700000 23.708176 40.460296 0.032325 
 60.000000  86.080000 1600.000000  14.600000 25.388283 37.966168 0.032325 
 60.000000  86.080000 1600.000000  17.300000 30.428604 32.040812 0.032325 
 60.000000  86.080000 1800.000000  11.000000 18.667855 44.792408 0.161366 
 60.000000  86.080000 1800.000000  11.900000 20.347962 41.404747 0.161366 
 60.000000  86.080000 1800.000000  12.800000 22.028069 38.493476 0.161366 
 60.000000  86.080000 1800.000000  13.700000 23.708176 35.964707 0.161366 
 60.000000  86.080000 1800.000000  14.600000 25.388283 33.747705 0.161366 
 60.000000  86.080000 2000.000000  11.000000 18.667855 40.313167 0.290406 
 60.000000  86.080000 2000.000000  11.900000 20.347962 37.264272 0.290406 
 60.000000  86.080000 2000.000000  12.800000 22.028069 34.644128 0.290406 
 60.000000  86.080000 2000.000000  13.700000 23.708176 32.368236 0.290406 
 60.000000  86.080000 2200.000000  11.000000 18.667855 36.648334 0.419447 
 60.000000  86.080000 2200.000000  11.900000 20.347962 33.876611 0.419447 
 60.000000  86.080000 2200.000000  12.800000 22.028069 31.494662 0.419447 
 60.000000  86.080000 2200.000000  13.700000 23.708176 29.425670 0.419447 
 60.000000  86.080000 2200.000000  15.500000 27.068390 26.008495 0.419447 
 60.000000  86.080000 2400.000000  11.000000 18.667855 33.594306 0.548488 
 60.000000  86.080000 2400.000000  11.900000 20.347962 31.053560 0.548488 
 60.000000  86.080000 2400.000000  12.800000 22.028069 28.870107 0.548488 
 60.000000  86.080000 2400.000000  13.700000 23.708176 26.973530 0.548488 
 60.000000  86.080000 2400.000000  14.600000 25.388283 25.310779 0.548488 
 60.000000  86.080000 2400.000000  17.300000 30.428604 21.360541 0.548488 
 60.000000  86.080000 2400.000000  18.200000 32.108711 20.304251 0.548488 
 60.000000  86.080000 2400.000000  20.000000 35.468925 18.476868 0.548488 
 60.000000  86.080000 2600.000000  11.000000 18.667855 31.010129 0.677528 
 60.000000  86.080000 2600.000000  11.900000 20.347962 28.664825 0.677528 
 60.000000  86.080000 2600.000000  12.800000 22.028069 26.649329 0.677528 
 60.000000  86.080000 2600.000000  14.600000 25.388283 23.363796 0.677528 
 60.000000  86.080000 2600.000000  17.300000 30.428604 19.717423 0.677528 
 60.000000  86.080000 2600.000000  18.200000 32.108711 18.742385 0.677528 
 60.000000  86.080000 2800.000000  11.000000 18.667855 28.795119 0.806569 
 60.000000  86.080000 2800.000000  11.900000 20.347962 26.617337 0.806569 
 60.000000  86.080000 2800.000000  12.800000 22.028069 24.745806 0.806569 
 60.000000  86.080000 2800.000000  13.700000 23.708176 23.120169 0.806569 
 60.000000  86.080000 2800.000000  15.500000 27.068390 20.435246 0.806569 
 60.000000  86.080000 2800.000000  17.300000 30.428604 18.309035 0.806569 
 60.000000  86.080000 2800.000000  18.200000 32.108711 17.403644 0.806569 
 60.000000  86.080000 2800.000000  19.100000 33.788818 16.583577 0.806569 
 60.000000  86.080000 2800.000000  20.000000 35.468925 15.837316 0.806569 
 60.000000  86.080000 3000.000000  11.000000 18.667855 26.875445 0.935610 
 60.000000  86.080000 3000.000000  11.900000 20.347962 24.842848 0.935610 
 60.000000  86.080000 3000.000000  12.800000 22.028069 23.096085 0.935610 
 60.000000  86.080000 3000.000000  13.700000 23.708176 21.578824 0.935610 
 60.000000  86.080000 3000.000000  14.600000 25.388283 20.248623 0.935610 
 60.000000  86.080000 3000.000000  15.500000 27.068390 19.072896 0.935610 
 60.000000  86.080000 3000.000000  17.300000 30.428604 17.088433 0.935610 
 60.000000  86.080000 3000.000000  18.200000 32.108711 16.243401 0.935610 
 60.000000  86.080000 3000.000000  19.100000 33.788818 15.478005 0.935610 
 60.000000  86.080000 3000.000000  20.000000 35.468925 14.781495 0.935610 
 60.000000  89.070000 1800.000000  11.000000 21.233978 43.805051 0.044028 
 60.000000  89.070000 1800.000000  11.900000 23.145036 40.492064 0.044028 
 60.000000  89.070000 1800.000000  12.800000 25.056094 37.644966 0.044028 
 60.000000  89.070000 1800.000000  13.700000 26.967152 35.171939 0.044028 
 60.000000  89.070000 1800.000000  14.600000 28.878210 33.003805 0.044028 
 60.000000  89.070000 2000.000000  11.000000 21.233978 39.424546 0.160032 
 60.000000  89.070000 2000.000000  11.900000 23.145036 36.442857 0.160032 
 60.000000  89.070000 2000.000000  12.800000 25.056094 33.880469 0.160032 
 60.000000  89.070000 2000.000000  15.500000 30.789268 27.978710 0.160032 
 60.000000  89.070000 2000.000000  19.100000 38.433500 22.705236 0.160032 
 60.000000  89.070000 2200.000000  11.000000 21.233978 35.840496 0.276035 
 60.000000  89.070000 2200.000000  11.900000 23.145036 33.129870 0.276035 
 60.000000  89.070000 2200.000000  12.800000 25.056094 30.800426 0.276035 
 60.000000  89.070000 2200.000000  13.700000 26.967152 28.777041 0.276035 
 60.000000  89.070000 2200.000000  16.400000 32.700326 24.039357 0.276035 
 60.000000  89.070000 2400.000000  11.000000 21.233978 32.853788 0.392038 
 60.000000  89.070000 2400.000000  11.900000 23.145036 30.369048 0.392038 
 60.000000  89.070000 2400.000000  12.800000 25.056094 28.233724 0.392038 
 60.000000  89.070000 2400.000000  13.700000 26.967152 26.378954 0.392038 
 60.000000  89.070000 2400.000000  14.600000 28.878210 24.752854 0.392038 
 60.000000  89.070000 2400.000000  16.400000 32.700326 22.036077 0.392038 
 60.000000  89.070000 2400.000000  19.100000 38.433500 18.921030 0.392038 
 60.000000  89.070000 2400.000000  20.000000 40.344558 18.069583 0.392038 
 60.000000  89.070000 2600.000000  11.000000 21.233978 30.326574 0.508041 
 60.000000  89.070000 2600.000000  11.900000 23.145036 28.032967 0.508041 
 60.000000  89.070000 2600.000000  12.800000 25.056094 26.061899 0.508041 
 60.000000  89.070000 2600.000000  13.700000 26.967152 24.349804 0.508041 
 60.000000  89.070000 2600.000000  14.600000 28.878210 22.848788 0.508041 
 60.000000  89.070000 2600.000000  15.500000 30.789268 21.522085 0.508041 
 60.000000  89.070000 2600.000000  16.400000 32.700326 20.340995 0.508041 
 60.000000  89.070000 2600.000000  17.300000 34.611384 19.282793 0.508041 
 60.000000  89.070000 2600.000000  18.200000 36.522442 18.329248 0.508041 
 60.000000  89.070000 2600.000000  19.100000 38.433500 17.465566 0.508041 
 60.000000  89.070000 2600.000000  20.000000 40.344558 16.679616 0.508041 
 60.000000  89.070000 2800.000000  11.000000 21.233978 28.160390 0.624044 
 60.000000  89.070000 2800.000000  11.900000 23.145036 26.030612 0.624044 
 60.000000  89.070000 2800.000000  12.800000 25.056094 24.200335 0.624044 
 60.000000  89.070000 2800.000000  13.700000 26.967152 22.610532 0.624044 
 60.000000  89.070000 2800.000000  14.600000 28.878210 21.216732 0.624044 
 60.000000  89.070000 2800.000000  15.500000 30.789268 19.984793 0.624044 
 60.000000  89.070000 2800.000000  16.400000 32.700326 18.888066 0.624044 
 60.000000  89.070000 2800.000000  17.300000 34.611384 17.905450 0.624044 
 60.000000  89.070000 2800.000000  18.200000 36.522442 17.020016 0.624044 
 60.000000  89.070000 2800.000000  19.100000 38.433500 16.218026 0.624044 
 60.000000  89.070000 3000.000000  11.000000 21.233978 26.283031 0.740047 
 60.000000  89.070000 3000.000000  11.900000 23.145036 24.295238 0.740047 
 60.000000  89.070000 3000.000000  13.700000 26.967152 21.103163 0.740047 
 60.000000  89.070000 3000.000000  14.600000 28.878210 19.802283 0.740047 
 60.000000  89.070000 3000.000000  15.500000 30.789268 18.652473 0.740047 
 60.000000  89.070000 3000.000000  16.400000 32.700326 17.628862 0.740047 
 60.000000  89.070000 3000.000000  17.300000 34.611384 16.711754 0.740047 
 60.000000  89.070000 3000.000000  18.200000 36.522442 15.885348 0.740047 
 60.000000  89.070000 3000.000000  19.100000 38.433500 15.136824 0.740047 
 60.000000  92.060000 2000.000000  11.000000 23.887714 38.567776 0.054068 
 60.000000  92.060000 2000.000000  11.900000 26.037608 35.650885 0.054068 
 60.000000  92.060000 2000.000000  12.800000 28.187502 33.144183 0.054068 
 60.000000  92.060000 2000.000000  13.700000 30.337396 30.966827 0.054068 
 60.000000  92.060000 2000.000000  15.500000 34.637185 27.370680 0.054068 
 60.000000  92.060000 2000.000000  16.400000 36.787079 25.868630 0.054068 
 60.000000  92.060000 2000.000000  19.100000 43.236762 22.211808 0.054068 
 60.000000  92.060000 2200.000000  11.000000 23.887714 35.061615 0.159475 
 60.000000  92.060000 2200.000000  11.900000 26.037608 32.409896 0.159475 
 60.000000  92.060000 2200.000000  12.800000 28.187502 30.131075 0.159475 
 60.000000  92.060000 2200.000000  13.700000 30.337396 28.151661 0.159475 
 60.000000  92.060000 2200.000000  14.600000 32.487291 26.416285 0.159475 
 60.000000  92.060000 2200.000000  16.400000 36.787079 23.516937 0.159475 
 60.000000  92.060000 2200.000000  20.000000 45.386656 19.283888 0.159475 
 60.000000  92.060000 2400.000000  11.000000 23.887714 32.139813 0.264882 
 60.000000  92.060000 2400.000000  11.900000 26.037608 29.709071 0.264882 
 60.000000  92.060000 2400.000000  12.800000 28.187502 27.620152 0.264882 
 60.000000  92.060000 2400.000000  13.700000 30.337396 25.805690 0.264882 
 60.000000  92.060000 2400.000000  18.200000 41.086867 19.425162 0.264882 
 60.000000  92.060000 2400.000000  20.000000 45.386656 17.676897 0.264882 
 60.000000  92.060000 2600.000000  11.000000 23.887714 29.667520 0.370289 
 60.000000  92.060000 2600.000000  11.900000 26.037608 27.423758 0.370289 
 60.000000  92.060000 2600.000000  13.700000 30.337396 23.820637 0.370289 
 60.000000  92.060000 2600.000000  19.100000 43.236762 17.086006 0.370289 
 60.000000  92.060000 2600.000000  20.000000 45.386656 16.317136 0.370289 
 60.000000  92.060000 2800.000000  11.000000 23.887714 27.548411 0.475695 
 60.000000  92.060000 2800.000000  11.900000 26.037608 25.464918 0.475695 
 60.000000  92.060000 2800.000000  12.800000 28.187502 23.674416 0.475695 
 60.000000  92.060000 2800.000000  13.700000 30.337396 22.119162 0.475695 
 60.000000  92.060000 2800.000000  14.600000 32.487291 20.755652 0.475695 
 60.000000  92.060000 2800.000000  15.500000 34.637185 19.550486 0.475695 
 60.000000  92.060000 2800.000000  16.400000 36.787079 18.477593 0.475695 
 60.000000  92.060000 2800.000000  18.200000 41.086867 16.650139 0.475695 
 60.000000  92.060000 2800.000000  19.100000 43.236762 15.865577 0.475695 
 60.000000  92.060000 2800.000000  20.000000 45.386656 15.151626 0.475695 
 60.000000  92.060000 3000.000000  11.000000 23.887714 25.711851 0.581102 
 60.000000  92.060000 3000.000000  11.900000 26.037608 23.767257 0.581102 
 60.000000  92.060000 3000.000000  12.800000 28.187502 22.096122 0.581102 
 60.000000  92.060000 3000.000000  13.700000 30.337396 20.644552 0.581102 
 60.000000  92.060000 3000.000000  14.600000 32.487291 19.371942 0.581102 
 60.000000  92.060000 3000.000000  15.500000 34.637185 18.247120 0.581102 
 60.000000  92.060000 3000.000000  16.400000 36.787079 17.245754 0.581102 
 60.000000  92.060000 3000.000000  18.200000 41.086867 15.540130 0.581102 
 60.000000  92.060000 3000.000000  19.100000 43.236762 14.807872 0.581102 
 60.000000  92.060000 3000.000000  20.000000 45.386656 14.141518 0.581102 
 60.000000  95.050000 2200.000000  11.000000 26.629062 34.310552 0.062880 
 60.000000  95.050000 2200.000000  11.900000 29.025678 31.715636 0.062880 
 60.000000  95.050000 2200.000000  12.800000 31.422293 29.485631 0.062880 
 60.000000  95.050000 2200.000000  14.600000 36.215525 25.850416 0.062880 
 60.000000  95.050000 2200.000000  16.400000 41.008756 23.013175 0.062880 
 60.000000  95.050000 2200.000000  20.000000 50.595218 18.870804 0.062880 
 60.000000  95.050000 2400.000000  11.000000 26.629062 31.451339 0.159506 
 60.000000  95.050000 2400.000000  11.900000 29.025678 29.072667 0.159506 
 60.000000  95.050000 2400.000000  12.800000 31.422293 27.028495 0.159506 
 60.000000  95.050000 2400.000000  13.700000 33.818909 25.252900 0.159506 
 60.000000  95.050000 2400.000000  14.600000 36.215525 23.696215 0.159506 
 60.000000  95.050000 2400.000000  16.400000 41.008756 21.095411 0.159506 
 60.000000  95.050000 2400.000000  18.200000 45.801987 19.009051 0.159506 
 60.000000  95.050000 2400.000000  19.100000 48.198603 18.113337 0.159506 
 60.000000  95.050000 2600.000000  11.000000 26.629062 29.032006 0.256131 
 60.000000  95.050000 2600.000000  11.900000 29.025678 26.836308 0.256131 
 60.000000  95.050000 2600.000000  12.800000 31.422293 24.949380 0.256131 
 60.000000  95.050000 2600.000000  13.700000 33.818909 23.310369 0.256131 
 60.000000  95.050000 2600.000000  14.600000 36.215525 21.873429 0.256131 
 60.000000  95.050000 2600.000000  15.500000 38.612140 20.603359 0.256131 
 60.000000  95.050000 2600.000000  16.400000 41.008756 19.472687 0.256131 
 60.000000  95.050000 2600.000000  18.200000 45.801987 17.546817 0.256131 
 60.000000  95.050000 2600.000000  19.100000 48.198603 16.720003 0.256131 
 60.000000  95.050000 2600.000000  20.000000 50.595218 15.967603 0.256131 
 60.000000  95.050000 2800.000000  11.000000 26.629062 26.958291 0.352756 
 60.000000  95.050000 2800.000000  11.900000 29.025678 24.919429 0.352756 
 60.000000  95.050000 2800.000000  12.800000 31.422293 23.167281 0.352756 
 60.000000  95.050000 2800.000000  14.600000 36.215525 20.311041 0.352756 
 60.000000  95.050000 2800.000000  15.500000 38.612140 19.131690 0.352756 
 60.000000  95.050000 2800.000000  16.400000 41.008756 18.081780 0.352756 
 60.000000  95.050000 2800.000000  19.100000 48.198603 15.525717 0.352756 
 60.000000  95.050000 2800.000000  20.000000 50.595218 14.827060 0.352756 
 60.000000  95.050000 3000.000000  11.000000 26.629062 25.161072 0.449382 
 60.000000  95.050000 3000.000000  11.900000 29.025678 23.258133 0.449382 
 60.000000  95.050000 3000.000000  12.800000 31.422293 21.622796 0.449382 
 60.000000  95.050000 3000.000000  13.700000 33.818909 20.202320 0.449382 
 60.000000  95.050000 3000.000000  14.600000 36.215525 18.956972 0.449382 
 60.000000  95.050000 3000.000000  15.500000 38.612140 17.856244 0.449382 
 60.000000  95.050000 3000.000000  16.400000 41.008756 16.876328 0.449382 
 60.000000  95.050000 3000.000000  18.200000 45.801987 15.207241 0.449382 
 60.000000  95.050000 3000.000000  19.100000 48.198603 14.490669 0.449382 
 60.000000  95.050000 3000.000000  20.000000 50.595218 13.838589 0.449382 
 60.000000  98.040000 2200.000000  11.000000 29.458024 33.586189 0.000000 
 60.000000  98.040000 2200.000000  11.900000 32.109246 31.046057 0.000000 
 60.000000  98.040000 2200.000000  12.800000 34.760468 28.863131 0.000000 
 60.000000  98.040000 2400.000000  11.000000 29.458024 30.787340 0.070760 
 60.000000  98.040000 2400.000000  11.900000 32.109246 28.458886 0.070760 
 60.000000  98.040000 2400.000000  12.800000 34.760468 26.457870 0.070760 
 60.000000  98.040000 2400.000000  13.700000 37.411690 24.719762 0.070760 
 60.000000  98.040000 2400.000000  15.500000 42.714135 21.849080 0.070760 
 60.000000  98.040000 2400.000000  16.400000 45.365357 20.650045 0.070760 
 60.000000  98.040000 2400.000000  17.300000 48.016579 19.575765 0.070760 
 60.000000  98.040000 2400.000000  18.200000 50.667801 18.607733 0.070760 
 60.000000  98.040000 2400.000000  19.100000 53.319023 17.730929 0.070760 
 60.000000  98.040000 2600.000000  11.000000 29.458024 28.419083 0.159990 
 60.000000  98.040000 2600.000000  11.900000 32.109246 26.269741 0.159990 
 60.000000  98.040000 2600.000000  12.800000 34.760468 24.422650 0.159990 
 60.000000  98.040000 2600.000000  13.700000 37.411690 22.818242 0.159990 
 60.000000  98.040000 2600.000000  14.600000 40.062912 21.411638 0.159990 
 60.000000  98.040000 2600.000000  15.500000 42.714135 20.168382 0.159990 
 60.000000  98.040000 2600.000000  16.400000 45.365357 19.061580 0.159990 
 60.000000  98.040000 2600.000000  17.300000 48.016579 18.069937 0.159990 
 60.000000  98.040000 2600.000000  18.200000 50.667801 17.176369 0.159990 
 60.000000  98.040000 2600.000000  19.100000 53.319023 16.367011 0.159990 
 60.000000  98.040000 2600.000000  20.000000 55.970245 15.630496 0.159990 
 60.000000  98.040000 2800.000000  11.000000 29.458024 26.389149 0.249220 
 60.000000  98.040000 2800.000000  11.900000 32.109246 24.393331 0.249220 
 60.000000  98.040000 2800.000000  12.800000 34.760468 22.678175 0.249220 
 60.000000  98.040000 2800.000000  13.700000 37.411690 21.188367 0.249220 
 60.000000  98.040000 2800.000000  14.600000 40.062912 19.882235 0.249220 
 60.000000  98.040000 2800.000000  15.500000 42.714135 18.727783 0.249220 
 60.000000  98.040000 2800.000000  16.400000 45.365357 17.700039 0.249220 
